N,S_rec
544,1.2510101412683282
545,1.0168105494219744
546,1.1395910276922584
547,0.99531922025589844
548,1.0467263163229474
549,0.8146051984152653
550,1.0252434279817738
551,0.98809367237745272
552,0.77495286597822734
553,1.054842960759448
554,0.94764502088443554
555,0.87586810405401616
556,0.87429280170859527
557,1.0472677868940301
558,0.85373595303759747
559,0.83481668307688696
560,0.7812430678124662
561,0.8491705201336531
562,1.003352109234832
563,1.2433282215985253
564,0.77570233683507282
565,0.92919529481411909
566,1.0477920375529582
567,1.0630907040740281
568,1.1125683751319941
569,0.71762690704742062
570,0.85281894342101574
571,0.8172723745008403
572,0.62887942366256021
573,1.0349917857852955
574,1.1517512978048282
575,1.1159321270086474
576,0.96208637054683338
577,0.75822550775559978
578,0.85783552544113936
579,0.97389272088078688
580,0.95545129212926901
581,0.93707334506020042
582,0.98557735626284396
583,0.71707006186103244
584,0.78243217446058259
585,1.0802373283332866
586,0.92907783870303148
587,1.1593688532367471
588,0.97552044446424351
589,0.82530865492356362
590,1.1040391677711387
591,0.7567144736547896
592,0.93608403620772977
593,1.0328744775126029
594,1.0311356315908645
595,0.98038345764701641
596,0.96242621031036105
597,1.1236639545979413
598,0.89417638382103155
599,0.90891421282132963
600,0.79397443632496565
601,0.9058895399001272
602,0.90438473999996087
603,0.99962260233826521
604,0.88529383696188223
605,0.91596983377681988
606,0.85028581784649787
607,0.76880152527179541
608,0.89545989059206652
609,1.0057382022413358
610,0.89252395652455155
611,0.8433276687642843
612,0.93726474075976337
613,0.80885633557092749
614,1.1083868352605384
615,1.0907762290975138
616,1.1047881767044977
617,0.77209831733384018
618,0.97535991781549178
619,0.81672224500804221
620,1.0976605110483396
621,0.93933680724633617
622,1.0316092813986692
623,1.0455587624156851
624,0.74785661192304457
625,0.94888046920795895
626,1.0094869601836624
627,0.79079574753585096
628,0.74309319401270671
629,0.88102026937198096
630,0.91048574816662728
631,1.2480079435102471
632,1.0152863497309687
633,0.90617064983408402
634,1.088756550165568
635,0.99517927098420891
636,0.79489161896222976
637,0.77838137159337292
638,0.88383054136359813
639,0.89766200523470295
640,0.86587773349215004
641,1.1527025469266272
642,0.93889786481304349
643,1.0130374945333932
644,0.9057890641303956
645,0.81394626599996479
646,1.0233827321052189
647,0.84148317384849528
648,0.90019777361107217
649,0.98869179203385553
650,1.0918706534076451
651,1.1051275893547909
652,1.1630776142484159
653,0.99752390349919115
654,1.1149238480504105
655,1.0241639402976656
656,1.1263450191767805
657,0.93225961212324734
658,0.96039336941485207
659,0.92943029615322231
660,0.88383054136359813
661,0.83836875860056887
662,1.0720784361253313
663,0.95315058382348818
664,0.95171511607676606
665,0.97952347215785236
666,0.94885711272518418
667,0.62676438690402086
668,0.97512441464816141
669,0.97366682957394891
670,0.87063904074623099
671,0.97076469297313237
672,0.85358038890621307
673,0.89564996910843079
674,1.0962645883975787
675,0.93620568455551505
676,1.0498756282765818
677,0.81855502132197345
678,1.0467786500220786
679,0.90205385149480634
680,0.81494374916908239
681,0.97078596907484787
682,0.95510719792517862
683,1.010646636610498
684,0.90967353964908345
685,1.0218887427152843
686,0.82198817112241342
687,0.91985274683402134
688,0.84786069374996332
689,0.95951414359937794
690,0.88767328284778768
691,0.83011001641819853
692,0.92725574137279225
693,0.86980148515147752
694,0.92458353462532023
695,1.0071853075683018
696,0.97780102995685425
697,0.76716998210183195
698,0.84964225394695465
699,0.9040612833690596
700,0.74999334509996755
701,0.97082670021393803
702,0.95559455967944584
703,0.81594028640821506
704,0.96668965461643545
705,0.86878661725528156
706,0.71607800235124381
707,0.96258771831679004
708,0.87883714847453825
709,1.1792717801550971
710,0.99959989396474549
711,0.98452009670881817
712,0.95582797310389123
713,0.95448740091159966
714,0.85783552544113936
715,0.77505139781115528
716,0.95048815202509854
717,0.86780571983259844
718,0.96138113204034838
719,0.98708751698883073
720,1.0937402949374527
721,0.9034439791747182
722,0.9021926717243377
723,0.87405095031116551
724,0.93998552051100906
725,0.95209883145513122
726,0.95078740055781011
727,1.2035656615542808
728,1.1217849178845669
729,1.0535648017077733
730,0.94557760658215087
731,0.90438473999996087
732,0.96955727420077773
733,1.1406598801227337
734,0.84770667727516769
735,1.0185094809999559
736,0.89824082192930897
737,0.77829853642466104
738,0.84311206113817491
739,0.9472175761298643
740,0.97221359549995794
741,1.0496233149797117
742,0.95649046457543032
743,0.90286323135258543
744,0.86244754439512398
745,1.0048382127986142
746,0.89923241406832571
747,0.95008825263048098
748,1.0398006368983507
749,1.038412385046684
750,0.99813929137995682
751,0.80262640374164304
752,1.0213414101661792
753,0.89087301579677421
754,1.0831026793368232
755,1.0172830999271083
756,1.1059572647221744
757,0.88616562865914264
758,1.1158652085553607
759,0.99911278588928484
760,0.90825217474338176
761,1.0220379453350412
762,0.90586831076767735
763,0.93016503894491389
764,0.94167285428006397
765,1.1056546772352463
766,0.73614084254566006
767,1.1154471499869139
768,0.82283702744137065
769,0.72062646220413007
770,0.90908284254541522
771,0.89529397250968889
772,0.86894738457897795
773,1.1570976815782164
774,1.017432832499956
775,1.1666563145999495
776,0.96469648007083455
777,0.96345491445941778
778,0.77477175990999219
779,0.92354051433885607
780,0.90989221117303756
781,1.0083137162035415
782,0.96972711571607058
783,1.0554042863026363
784,0.9424519548213878
785,0.99079092535027561
786,0.97716124738545391
787,0.82767866452982442
788,0.90065472679564631
789,1.1089888922052752
790,0.78761607736705453
791,0.90952978592916419
792,0.89610596554920366
793,0.98079555662038632
794,0.95507129028963123
795,1.0883900628867454
796,1.0625952614132706
797,0.93927787771012248
798,0.96246709328943205
799,0.92475886430534172
800,0.99651893538745689
801,0.76466237848311299
802,0.80007602622191052
803,0.70222152601491358
804,0.93110008524249703
805,0.97825218926082724
806,0.88054084952229441
807,0.90354423373602039
808,1.0347817971905493
809,0.93736292273172706
810,1.0922399653147676
811,0.95902697459921868
812,0.90995361155168477
813,1.0523345191143456
814,0.96743613311420876
815,0.96624909491406863
816,0.95315058382348818
817,0.98768333447364148
818,0.85573812806842264
819,0.9377884498717543
820,0.9247885420609356
821,0.92366212483552642
822,0.92253844828463162
823,0.94504359222353141
824,0.92029927729364951
825,1.0134590207635925
826,0.89453066898301215
827,0.82291356330105267
828,0.99804535769923218
829,1.1727546387213003
830,0.91364651143369541
831,0.79555384469310638
832,1.0166175818328887
833,0.89868483617643171
834,0.92092175113305368
835,0.8616024678682262
836,0.95360663673440851
837,0.98731368718633721
838,0.90492434903337374
839,0.91543354045884001
840,0.83332593899996395
841,0.99417799302017102
842,0.99299725906171476
843,0.89955706345191838
844,0.93304859283763736
845,1.0815157157040952
846,1.0112860095035023
847,0.95270045367764473
848,0.82546437353770014
849,0.90465104881621528
850,0.97221359549995794
851,0.86825185967093776
852,0.90146565779925677
853,0.91180642016408716
854,0.88797026286881404
855,0.75048067021049385
856,0.91996847237729665
857,0.80545117013415419
858,0.92915518451044931
859,0.8714836653492056
860,0.88177512149996185
861,0.90333435121947311
862,1.1053008394315067
863,0.84491332169753007
864,0.81017799624996495
865,1.0565095719883936
866,0.95425121960157534
867,0.7849475396193432
868,0.96325310153221639
869,0.87264281299190701
870,0.88281464418961698
871,1.0492316644890476
872,1.0257299402063776
873,1.0134185245188565
874,1.0011352814072793
875,0.91110302663996058
876,1.0432428992807768
877,0.93119660230326644
878,1.0076473484111181
879,0.9622591900852826
880,0.8506868960624632
881,1.0373221109761186
882,0.97000902952376756
883,0.91385875907697066
884,0.95681654760742467
885,0.85686621976267479
886,1.0643873449604506
887,1.0851087480777434
888,0.82112634755064015
889,1.1264117023227859
890,0.80835737153929087
891,0.88383054136359813
892,0.88283969994951338
893,0.82741582595741101
894,0.95698877409391833
895,1.1623112259049776
896,0.88974904945308651
897,0.99714214923072609
898,0.76867667350219392
899,1.0598101485983969
900,0.95060884893329221
901,0.90639225329629819
902,0.8514952776551738
903,0.88285176999996181
904,0.98942091577429348
905,1.2031814662540916
906,1.0301601011920084
907,0.95399128996136997
908,1.1135486115858549
909,0.85563352739270226
910,0.80127494134611918
911,1.0138341555707575
912,0.77819728587167686
913,0.99031614875680272
914,1.0636910235229299
915,1.0625285196720852
916,1.0295274974180777
917,0.9011794505724801
918,0.95315058382348818
919,1.0261666894830894
920,0.94051097825539409
921,0.84448520781755304
922,0.94901544029280059
923,0.91638767939866025
924,0.92591770999995994
925,0.88287504888644829
926,0.98691228916842383
927,0.77609283783168163
928,1.026691081454697
929,0.90000397430566612
930,0.88858231846770349
931,0.89807056082702882
932,0.95969582388407865
933,0.98992809831185428
934,0.88477682673979042
935,0.80064649041173007
936,0.97636835445508596
937,1.1724667693862887
938,0.93282754365667606
939,0.78688214332264966
940,0.85844391943081393
941,1.0021755447767898
942,1.0733568357961319
943,0.8660227149734514
944,1.0401861562022855
945,0.89505378633329461
946,0.97632443522723049
947,0.93422848142023413
948,0.84094424927211552
949,1.0449503344678157
950,0.93127828621574918
951,0.99163742127755962
952,0.81698621470584701
953,1.0099595588089804
954,0.87641896449681743
955,0.916222236596819
956,0.95594223825309672
957,1.0463740892005817
958,0.9437981668214623
959,1.105018580912361
960,0.96208637054683338
961,0.83968499923513537
962,0.94998002055089445
963,0.97928056867597009
964,0.8975830912810815
965,0.92687721021757648
966,0.9057890641303956
967,1.0154454306669674
968,0.90391759912186172
969,0.99328323998447715
970,1.0423733395051095
971,0.93116235202364664
972,0.96021095851847698
973,0.70942615910068873
974,0.90833097731515577
975,0.84757082684611718
976,1.0459265115522088
977,0.87568880659156908
978,0.92449759081284344
979,0.81431577968331513
980,1.0515779706428116
981,0.921670381055006
982,0.91083147439914593
983,0.9989173259969049
984,1.0670637023780026
985,0.96727850110655714
986,0.90713641770787151
987,0.91606752159570505
988,1.0135425135272841
989,0.96336635347821919
990,1.0114949528938956
991,0.95161169287079637
992,0.7644421416229508
993,0.89095102910872278
994,0.88027387922531403
995,1.0454960273215628
996,1.0737298745481463
997,1.0824043039167034
998,0.99364515772540791
999,0.90506370752248337
1000,0.88471437190496172
1001,0.88383054136359813
1002,1.0478948933532481
1003,1.0662362463110207
1004,0.80372239468622021
1005,0.99639801329846436
1006,0.7634679328478795
1007,1.0620009484110762
1008,0.97414259072912452
1009,1.0213542232209667
1010,1.1166017532474764
1011,0.8943211115874984
1012,0.84540312652170256
1013,0.97893175460015508
1014,0.9204389069822087
1015,1.0440520385171962
1016,0.8229367048523266
1017,0.86036601371677694
1018,0.82131993333002341
1019,0.98270854108435395
1020,0.96268208966172306
1021,0.93317269695392633
1022,0.97982387804790282
1023,0.87432698715538739
1024,1.0063929797167533
1025,0.8821059939658155
1026,0.87177047549703831
1027,0.73839007253161362
1028,0.9835623923345878
1029,0.90702143020404239
1030,0.86838495908734107
1031,1.0184196732686271
1032,0.9985914837499568
1033,0.91292080119550746
1034,0.89323299393129598
1035,0.92055007110140945
1036,0.8445871003378013
1037,0.80627164139822934
1038,0.90852330215313989
1039,1.0105781358421122
1040,0.90677614195669154
1041,1.1300465423198358
1042,0.96101727770149393
1043,0.9787385189596892
1044,0.90330190386490345
1045,1.0047757733396694
1046,0.92016391925904241
1047,0.89142793856729668
1048,1.1132216742365931
1049,0.96387239210672665
1050,1.0462870122999547
1051,0.85103378483345509
1052,0.82250009505224579
1053,0.88634857709397875
1054,0.90395571498098556
1055,0.85702241119901506
1056,0.99430935903404789
1057,0.95657723682115067
1058,0.95567309954627245
1059,1.0190340802690777
1060,0.85297985265562348
1061,1.0629290959283235
1062,0.9520735775140831
1063,1.0426373460676877
1064,0.94114661970390665
1065,0.88549031702813071
1066,0.94850106878044677
1067,1.0296170224132638
1068,0.81928111980333534
1069,0.87308236826937289
1070,0.84500807833173914
1071,0.81698621470584701
1072,1.0157455475372695
1073,0.8607669298461883
1074,1.0500631012848708
1075,0.78681472379996596
1076,0.91257967607338059
1077,0.93881349983282847
1078,0.93794261532463475
1079,1.0271765513159889
1080,0.98121557323606866
1081,0.88137772765028564
1082,1.1411379540526309
1083,0.93361231700826986
1084,0.93275105103316998
1085,1.0214963123225365
1086,1.0026512218784097
1087,0.96595279037714312
1088,0.96506496612128178
1089,1.026671840977917
1090,0.92761664157794152
1091,1.1139019196837282
1092,0.94372381980765148
1093,1.0051247602149611
1094,1.0042059990081832
1095,1.047682230767078
1096,0.97576182030105268
1097,0.87738510441655274
1098,0.91200364605187311
1099,0.9377128400636537
1100,0.95453698467268598
1101,1.0066516792642616
1102,1.041027261969102
1103,0.74039838641882563
1104,0.74853401827442414
1105,0.89742793430765348
1106,0.92298759066451703
1107,0.9221538168698788
1108,1.0880368758302778
1109,0.82405841277724117
1110,0.84083337989185552
1111,0.96258771831679004
1112,0.98795086593071265
1113,0.96085800094335466
1114,1.0385405553365798
1115,0.96785389327798503
1116,0.91471709254028301
1117,0.96612094091759473
1118,0.79133664749996576
1119,0.89488829612596665
1120,0.70311876103121958
1121,0.82390982669487961
1122,0.89249554667108438
1123,1.0388747235974617
1124,1.1503950907606264
1125,1.0111021393199563
1126,0.9152277186766922
1127,0.79364375142853709
1128,0.95669954876325648
1129,0.95585216209473278
1130,0.85176235357960917
1131,0.92837372514584843
1132,1.0649689562013674
1133,0.8752496623212331
1134,1.2002636981480962
1135,0.89940464781934435
1136,1.104010156861748
1137,0.88072119908967166
1138,1.0508108281765802
1139,0.99867419379714731
1140,0.921044458894697
1141,0.93727866349689197
1142,0.84281213620399156
1143,0.99517927098420891
1144,0.86683380018352893
1145,1.0528776056069413
1146,0.9501563935078123
1147,0.79675743659107277
1148,0.96543858786581189
1149,0.9307527894255472
1150,0.86231118905213661
1151,0.92068880894435635
1152,1.0380405576952676
1153,1.0961645049002128
1154,0.86774696998696419
1155,1.043761782181773
1156,1.0933197873269423
1157,0.95792869392389978
1158,0.93191458636006331
1159,0.93949890160479111
1160,0.97221359549995794
1161,0.85414114333329638
1162,0.96217352394574151
1163,1.0282224612768257
1164,1.018986758170059
1165,0.82617292664803293
1166,0.83380239751282842
1167,0.95805110096396883
1168,0.98220209134413559
1169,0.92314550128738521
1170,1.0553087746025184
1171,0.86345186961567571
1172,1.0203265550042221
1173,0.90342098814574097
1174,1.0434319679130724
1175,0.79431919291911457
1176,0.78537662901782317
1177,0.90861083691584854
1178,0.79229630872662107
1179,1.07199124185746
1180,0.87334441629657239
1181,0.89730128627853866
1182,0.91299246277914832
1183,0.8300386571893132
1184,0.99356288053627458
1185,0.94349842601261741
1186,0.95909772911884552
1187,0.90914666470509967
1188,0.91656500585854621
1189,0.9730312688351135
1190,0.91502456047054865
1191,0.90609327540298347
1192,0.92980159301170474
1193,0.89642494136626465
1194,1.0422390303517137
1195,0.89492464857736714
1196,0.91043413625414121
1197,0.92591770999995994
1198,0.8926836018780916
1199,0.79463663351956529
1200,1.0532313951249544
1201,1.0118792625936282
1202,0.96250763614388515
1203,0.9940338507605555
1204,0.95283392249995878
1205,0.9762476768090864
1206,1.0721758557337845
1207,0.93435606526922221
1208,0.93358259170525762
1209,0.86043717715877171
1210,0.84365642584707094
1211,0.89112889430631983
1212,0.98665241127470979
1213,0.97782406142617369
1214,0.91295181126025704
1215,0.92820392656786108
1216,0.96741648894321473
1217,0.95863296187341785
1218,0.92591770999995994
1219,0.86932963010250546
1220,1.0120584149876611
1221,1.0510417248648194
1222,1.0183579396398905
1223,0.98572760295989194
1224,1.1834953082474978
1225,0.97618181425710062
1226,0.96745561705542307
1227,0.83989112569678518
1228,0.94212880997145761
1229,1.0204682979617134
1230,0.94059689320727638
1231,0.93983280149874082
1232,0.95485263843745869
1233,0.91465350428219887
1234,0.85088385991892591
1235,1.0469992566922624
1236,0.92029927729364951
1237,1.0295875586943774
1238,0.95022491967281834
1239,1.0357723535592772
1240,0.95653273105641023
1241,0.90092315457288608
1242,0.98630364760865298
1243,1.0324392164601323
1244,0.87530484482311326
1245,0.92145545597586375
1246,0.88170253845501803
1247,0.92777400051720124
1248,1.0127224953124562
1249,0.8873686940512026
1250,0.97221359549995794
1251,0.86263556435248067
1252,0.95512997001992673
1253,0.88453591290498967
1254,1.0388885310765101
1255,1.0380607314501543
1256,0.9056448302029863
1257,1.0054714989259708
1258,0.91193326127976977
1259,0.84943205325651607
1260,0.98764555733329061
1261,0.9251834374305706
1262,0.9167465757883914
1263,0.99299725906171476
1264,0.79992257857591476
1265,1.0836530985414551
1266,0.80633829010660019
1267,1.0742691662982961
1268,0.82040106244870268
1269,1.0112860095035023
1270,0.77317774130311616
1271,0.89495665360735703
1272,0.87896669404477329
1273,1.0157455475372695
1274,0.86232446068677588
1275,0.97602619783525189
1276,1.0743112614850632
1277,0.8831384266092022
1278,0.83680356420184173
1279,1.0033791603283381
1280,1.010190689074175
1281,1.0018126042622517
1282,1.0086147285607988
1283,0.97751795650424454
1284,0.97675664968453718
1285,0.92303547588322855
1286,0.88451781239109704
1287,0.90649286293702372
1288,0.80766191551626941
1289,0.92017112995341248
1290,0.95714051649995859
1291,0.93380701659174891
1292,0.90298476362225196
1293,0.95491977284218607
1294,0.80391696073025888
1295,0.97596731594590372
1296,0.92270271795134897
1297,0.84703266223203737
1298,0.88383054136359813
1299,1.0927112004849412
1300,0.97969216161918839
1301,0.8070643221675285
1302,0.90351647508060607
1303,0.87297767209128994
1304,0.79775195336269555
1305,0.931239076149385
1306,1.0496333611446713
1307,1.0265147374062295
1308,1.0257299402063776
1309,1.0695092265240179
1310,1.0464283737823975
1311,1.0901250841990375
1312,0.95591123338029401
1313,0.93296963467627342
1314,0.98405181279676108
1315,0.93155066945243118
1316,0.8791293150797492
1317,0.98181023691339716
1318,0.95893601984062619
1319,0.88450061758904437
1320,0.89119579587496144
1321,0.82428404766082732
1322,1.0001592207866436
1323,0.97735758277773549
1324,0.87381735547201658
1325,0.98321978714712727
1326,0.93115480111986922
1327,1.0183699304784789
1328,0.91511068853535198
1329,0.98757588707670671
1330,1.1403407586315296
1331,0.95687438775728392
1332,0.99265051792788498
1333,1.0064926945160855
1334,1.0203141182158479
1335,0.93944235070782453
1336,0.98240146251867007
1337,0.98166668206802036
1338,1.0099976814237231
1339,0.94389669466015334
1340,1.0230008728768214
1341,0.94248894418340442
1342,0.85485249082708671
